"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Se non vai non sai che ti perdi ","Ristorante eccellente nel centro di Firenze. Menù toscano/calabrese di ottima qualità e di bella presentazione. Piatti vari e abbastanza particolari, soprattutto gli antipasti, i primi e i dolci, da leccarsi i baffi. Il personale è molto accogliente e gentile, ci hanno accolti con un bicchiere di spumante e una bruschetta e alla fine ci hanno offerto il limoncello. Ci torneremo sicuramente, nulla da lamentare! "
"ui_bubble_rating bubble_50","Assolutamente da provare!!","Sono stata in questo posto sabato scorso con la mia famiglia, colpiti dalle recensioni e dalle foto del locale decidiamo di dare un opportunità a questo posto. Il locale è fantastico curato nei minimi dettagli, dalle sale al bar ai bagni (pulitissimi!!). Siamo stati accolti con cordialità e gentilezza e come benvenuto abbiamo ricevuto del prosecco e un assaggio della casa che è stato molto gradito. Eravamo in 5 abbiamo scelto cose diverse ma vi assicuro che i piatti sono stati approvati da tutti. Una cucina che riscontra i sapori del Sud con quelli toscani. Lo consiglio vivamente,noi ci ritorneremo presto!!"
"ui_bubble_rating bubble_50","Da provare!","Trovato casualmente per cene, di passaggio a Firenze, ho scoperto questo fantastico ristorante che consiglio vivamente: ambiente rilassante e di buon gusto, ottima la cucina, menu' semplice ma con ottimi piatti presentati egregiamente e dal giusto prezzo. Il personale, molto cordiale e attento a prendersi cura del cliente, è giovane e dinamico e se ne respira la positività. Da provare anche i dolci! Non vedo l'ora di ritornare a Firenze per poterci"
"ui_bubble_rating bubble_50","Ottimo in tutto. ","Ci siamo ritrovati in questo locale leggendo le altre recensioni e siamo rimasti stupiti dalla bontà del cibo (ottima scelta tra varie prelibatezze), dall'ospitalità e dalla pulizia.Locale fatto molto bene, curato nei minimi dettagli e personale competente e gentile.Ottima carta dei vini.Se siete alla ricerca dell'ottimo cibo e dove poter gustare la cucina tipica italiana, bene, allora è il posto che fa al caso vostro.Consiglio a tutti di andare...se dovessimo ricapitare a Firenze noi ritorneremo sicuramente."
"ui_bubble_rating bubble_50","Veramente buono.","Provato sabato sera. Locale nuovo molto carino, personale simpatico e competente, ottimo rapporto qualità prezzo. Davvero consigliato per una cena informale ma di qualità!"
"ui_bubble_rating bubble_50","Piacevolissima scoperta","Fine settimana nella magica firenze.Non essendo la prima volta cercavamo un locale nuovo, mai provato, DIVERSO...Passeggiando per il centro veniamo colpiti gia dal particolare nome: LA BOHEME... incuriosi entriamo.. Gia varcando la porta veniamo accolti in maniera fantastica dal Patron Cataldo, che con grande professionalità ci fa accomodare a sorseggiare un aperitivo al bancone del bar in attesa che il nostro tavolo sia pronto. Da buon capitano ci consiglia nella scelta delle portate e come se co conoscesse da sempre, ogni portata è piu azzeccata dell’altra. LODE A TE. Il locale e’ molto accogliente e l’ambiente ti fa sentire a casa anche grazie ai modi di fare del personale. Carta dei vini azzeccata anche se leggermente ristretta, ma per una nuova apertura va più che bene,.. DA RIFARE AL PIU PRESTO. In bocca al lupo ragazzi..."
"ui_bubble_rating bubble_50","Ottimo","Sono stata recentemente a cena in questo locale e sono rimasta piacevolmente stupita. Ambiente accogliente, materia prima di qualità, piatti presentati con cura, personale gentile e preparato. Insomma, dall'antipasto al dolce tutto squisito. Da provare assolutamente!!!"
"ui_bubble_rating bubble_50","Qualità !","Siamo capitati in questo locale per caso, eravamo alla ricerca di un posto che non fosse la solita e “famigerata” trappola per turisti. Piatti non troppo elaborati ma preparati molto bene e con prodotti di altissima qualità. Il rapporto qualità prezzo è ottimo (difficile trovare cucina di questo livello a questi prezzi).Sono rimasto colpito dalla carta dei vini e dalla preparazione sulla materia del ragazzo in sala!"
"ui_bubble_rating bubble_40","Nuovo locale in centro. Ideale per pranzo","Siamo stati in questo locale un paio di volte a pranzo in occasione di viaggi di lavoro in Firenze, e ci siamo trovati molto bene. Mi sento di raccomandarlo anche perché la gestione è giovane ed amichevole."
"ui_bubble_rating bubble_50","Favoloso","Sono stato in questo ristorante per cena e sono rimasto davvero soddisfatto! Ho preso un filetto di maiale ed era qualcosa di speciale, anche i dolci non sono da meno! Atmosfera molto piacevole tornerò sicuramente"
"ui_bubble_rating bubble_50","Ottimo locale a due passi da san lorenzo","Sono stata qui ad aprile con un gruppo di amici in occasione di un compleanno.Ho trovato il locale davvero piacevole e ben arredato, il personale professionale e cordialissimo, l’accoglienza davvero calorosa e i piatti ottimi.Ho provato la tartare di manzo come antipasto e i pici con fiori di zucca, gamberi e pane croccante alla ‘nduja.Si percepisce subito la freschezza e la scelta puntigliosa degli ingredienti, tutti di prima qualitá; i sapori e consistenze bilanciati e piacevoli.Altro punto a favore: il locale resta aperto tutto il giorno, come caffetteria ma anche cucina! Tornero’ senz’altro!Una serata davvero gradita!"
"ui_bubble_rating bubble_50","Meraviglioso!","Ho deciso con la mia famiglia di trascorrere un weekend a Firenze....mi trovavo in questa via di Firenze centro storico ho visto questo locale molto bello da fuori sono entrato e abbiamo deciso di pranzare ....siamo rimasti stupiti dall’accoglienza del personale....ottima cucina tutto buono complimenti !"
"ui_bubble_rating bubble_50","Pranzo della Domenica! ","Pranzo Domenicale?! cucina sfiziosa, fine, e ricca di sapori...! Consigliatissima !! Il personale gentile, ed accogliente ...! "
"ui_bubble_rating bubble_40","Sapori toscani e calabresi... ","Alla ricerca di un posto a pranzo con il mio ragazzo nei pressi di San Lorenzo sono stata colpita dal menù esposto all'ingresso di questo locale... per i riferimenti alla cucina toscana e calabrese... Beh in effetti la curiosità è stata piacevolmente soddisfatta... Abbiamo mangiato antipasto con salumi e formaggi della Sila e un gustoso primo (pici al ragù bianco con finocchietto) selvatico) e bevuto un ottimo vino consigliato da uno dei gestori, che sono ragazzi giovani e molto attenti ai clienti... Pranzo economico e soddisfacente! "
"ui_bubble_rating bubble_40","Una piacevole pausa pranzo","Io e la mia famiglia siamo arrivati in questo ristorante per caso, dopo aver girato a lungo per la sempre bellissima Firenze. Il locale è arredato con stile. Consigliati dal cortese personale abbiamo mangiato un ottimo primo (pici al ragù bianco e finocchietto selvatico), uno squisito secondo (filetto di maiale al vino rosso), un tiramisù, che francamente non era all'altezza delle prime due portate (non si sentiva per nulla il sapore del caffè). Il dolce non ha comunque compromesso l'ottimo rapporto qualità prezzo. In conclusione pranzare a La Bohème è stata una piacevole esperienza, che cercheremo di ripetere la prossima volta che torneremo a Firenze."
"ui_bubble_rating bubble_50","Tutto buonissimo!","Abbiamo trascorso una piacevole serata. Il locale è davvero carino e il cibo è squisito. Il personale è attento e gentile. Bella atmosfera!"
"ui_bubble_rating bubble_50","Locale Top","Locale accogliente e molto bello, Personale gentile.Si mangia da Dio Siamo stati qui per una cena tra amici e fidanzati siamo rimasti più che soddisfatti.Consigliatissimo"
"ui_bubble_rating bubble_50","Consigliatissimo!","Cibo decisamente ottimo, ambiente molto rilassante e staff estremamente cordiale e competente. Comodissimo da raggiungere e prezzi più che onesti. Consigliatissimo sia per pranzare/cenare che per rilassarsi a bere un drink."
"ui_bubble_rating bubble_50","Bellissimo!","Sono stato a mangiare qualcosina con la mia famiglia per provare a mangiare qualcosa di buono e devo dire che ci siamo riusciti alla grande! Abbiamo mangiato un primo, siamo stati accolti benissimo dallo staff molto amichevole e ci sono tornato anche stamattina per fare colazione tanto che mi è piaciuto! Basta entrare una volta e non si può far altro che ritornare!"
"ui_bubble_rating bubble_50","Ottima novità","Sono stato in questo locale con alcuni colleghi ed è stata una piacevolissima novità. Piatti ottimi e ben curati, semplici ma dai sapori sani e vividi. Gli ingredienti sono scelti con cura e parlando con il proprietario/chef Domenico, che si è fermato a parlare con noi per qualche minuto, ho apprezzato l'etica che fa parte del locale. Anche la carta dei vini è stata selezionata con attenzione. Sicuramente consigliato."
"ui_bubble_rating bubble_50","Primo pranzo di coppia... Figurone assicurato","Ho invitato la mia ragazza per una cena romantica e mai locale fu più azzeccato. Abbiamo mangiato della carne divina, la migliore di Firenze fin’ora. Consigliatissimo e sicuramente ci ritorneremo... complimenti a tutto il personale"
"ui_bubble_rating bubble_50","Pausa di lavoro gustosa e piacevole","Ottima pausa pranzo, in ambiente carino, accogliente e molto piacevole. Abbiamo mangiato le polpette... Erano come quelle di mia nonna, quindi eccezionali... Personale divino... Mai più piatta pranzo in altro locale... Lo proverò anche qualche sera..."
"ui_bubble_rating bubble_50","Cena buona","Sono stato a cena con mia moglie in questo nuovo locale a Firenze... Consiglio a tutti di provare... Si mangia bene e si beve ottimo vino. Un ambiente giovanile e fresco."
"ui_bubble_rating bubble_50","Rimpatriata tra amici","Locale molto molto bello.Cucina ottima... ho mangiato la ndujia a firenze... un sogno!Ottima la carta dei vini.Il personale disponibile e cortese.Lo consiglioooo"
"ui_bubble_rating bubble_50","SUPER CONSIGLIATO","Sono stata recentemente a cena e che dire... tutto perfetto!!!Dallo stile del locale al menù, tutto è curato nei minimi dettagli. Ottimo rapporto qualità prezzo; staff giovane e professionale. Da provare assolutamente il particolare panino con l'hamburger vegetariano, squisito. Insomma, il top!!!"
"ui_bubble_rating bubble_50","Ottimo","Buonissima cucina, piatti presentati in maniera eccellente, personale gentile e cordiale. Una piacevolissima serata"
"ui_bubble_rating bubble_50","Italian's Do It Better","Sono passato per caso in questo posto, stanco delle solite attrazioni turistiche che offrivano piatti sempre uguali e quasi spesso poco freschi. Ho ritrovato finalmente una cucina italiana e un accoglienza fuori dal comune. Il locale è veramente fatto bene, tutti I dettagli curati minuziosente dall'arredo alle proposte culinarie della casa, niente è lasciato al caso. Se cercate un posto dove gustare la vera cucina tipica italiana, questo posto fa al caso vostro. Troverete un ampia varieta di piatti dal dolce al salato e tra le tante alternative, proverete come me l'imbarazzo della scelta.Consiglio assolutamente di assagiare I paccheri al ragu di carni bianche e il tagliere di salumi e formaggi della sila!Sono rimasto veramente soddisfatto, se dovessi tornare a firenze, mi fermero nuovamente in questo fantastico posto."
"ui_bubble_rating bubble_50","On aime!!","E' la seconda volta che andiamo alla Bohème e mi piace molto questo ristorante. I camerieri sono professionali e l'accoglienza è molto simpatica e ci offrono l'aperitivo e il digestivo.Consiglio il millefoglie di melanzana, l'hamburger e il cannolo scomposto che sono extra.Rapporto qualità prezzo molto buono."
"ui_bubble_rating bubble_50","Un locale bellissimo abbinato ad un ottima cucina","Incuriosito dalle ottime recensioni decido di provare questo locale, ambiente molto curato e pulito, gentilezza e cortesia al primo posto. Decidiamo di assaggiare le loro specialità e ne siamo rimasti soddisfattissimi, a partire dagli antipasti, i primi deliziosi , ottimi i secondi , come anche i dessert, ampia scelta anche sui vini (di qualità)............ sublime!!!!!!!! bravi davvero. Consiglio di provarlo."
"ui_bubble_rating bubble_50","La cena perfetta","Locale moderno in stile industriale molto bello.Personale cortese e preparato.Ottima cucina italiana e buona carta dei vini.Consigliato."
"ui_bubble_rating bubble_50","Pranzo veloce","8 euro primo è caffe cosa si puo chiedere di piu resta solamente tappa fissa sicuramente provero la cena alla cart. .."
"ui_bubble_rating bubble_50","Ottima colazione","Consigliato dall'albergo dove ho alloggiato io e la mia famiglia abbiamo deciso di fidarci.La scelta migliore Che abbiamo ftt gentilezza e pulizia in primo ordine bravi.."
"ui_bubble_rating bubble_50","Bella esperienza","Sono stato a cena con i miei amici devo dire davvero bravi ottima cucina!!! Io personalmente consiglio i pici anduya e gambero veramente buoniiiii continuate così.."
"ui_bubble_rating bubble_50","Bellissima sorpresa, ottimo locale !","Sono stato a cena ieri sera, consigliato da alcuni amici e devo dire che sono stato benissimo ottimio il raviolo con la ricotta e il filetto di maiale. Bravi bravi ritornerò"
"ui_bubble_rating bubble_50","“Ottimo esperienza ed accoglienza”","Abbiamo mangiato benissimo, bellissimo locale, cura dei particolari e pulizia. Personale disponibile e preparato. Ottima tartare di manzo e pasta paccheri al ragù.Consigliato e ci torneremo sicuramente. "
"ui_bubble_rating bubble_50","Pranzo Domenicale","Entriamo per la prima volta in questo locale con la mia famiglia.. ottima accoglienza, ci hanno offerto un bicchiere di prosecco e un assaggio delle specialità del locale, servizio garbato e veloce, ottimo per ogni occasione.. cibo squisito con ottima qualità delle materie prime.. assaggiate la bistecca.. lo consiglio e ci ritorneremo presto"
"ui_bubble_rating bubble_50","Ci tornerò presto!","Siamo stati in questo nuovo locale venerdì scorso e devo dire che sono rimasta piacevolmente sorpresa: il locale carino ed accogliente. Il personale è sorridente e professionale.La cucina sposa le specialità del sud con la presentazione alla francese molto curata.Consiglio i dolci che sono veramente speciali!"
"ui_bubble_rating bubble_50","Tutto perfetto","Bellissimo locale nel centro di Firenze. Lo staff molto simpatico e cordiale: siamo rimasti a lungo a parlare con il titolare e si é rivelata una persona davvero piacevole. I piatti di ottima qualità e ben curati. Ritornerò al più presto."
"ui_bubble_rating bubble_50","ECCELLENTE ","Arrivata a Firenze capito in questa stradina del centro storico ed entro in questo ristorante italiano.Ambiente giovanile, dinamico e accogliente.Personale molto cortese.Cibo ottimo.Ho gustato un Filetto di tonno con crema di patate violette,olio al basilico e insalatina di stagione... I prezzi sono accessibili e la qualità del cibo è alta.che dire ci tornerò sicuramente e ve lo consiglio"
"ui_bubble_rating bubble_50","Una gran bella sorpresa","Il posto è molto bello e arredato con gusto. Le pietanze sono semplici e gustose.Da quello che ho potuto capire dalla mia esperienza le materie prime sono di prima qualità. Il personale in sala è professionale e accorto senza mai essere invadente. Consiglio di fermarsi ha provare questo nuovo ristorante: non ne rimarrete delusi."
"ui_bubble_rating bubble_50","A cena","Proprio quel tipo di locale che mancava in zona.. curatissimo e arredato con gusto per non parlare della cucina italiana variegata e staff giovane preparato e molto cordiale. Insomma tappa obbligatoria per gli amanti della buona cucina"
"ui_bubble_rating bubble_50","Ottimo!","Ristorante ottimo nel centro di Firenze. Prezzi eccezionali e qualità sopra la norma! Consigliatissimo per cene ed aperitivi!"
"ui_bubble_rating bubble_50","Ottimo locale","Locale curatissimo e molto carino personale cortese e preparato e ottimo cibo insomma bellissima serata."
"ui_bubble_rating bubble_50","Cena","Locale figo, ambiente tranquillo e buona musica di  sottofondo. Un servizio cordiale,puntuale ed attento.I piatti  hanno un'idea di ricercatezza sia nelle materie prime che nel gusto.Ottima qualità di vini e fidatevi del proprietario per l'abbinamento con il cibo.Prezzi contenuti.Consigliato."
"ui_bubble_rating bubble_50","Ottimo ristorante","Mi trovavo a Firenze e ho trovato questo splendido locale. Personale molto cortese e preparato, ma è il cibo di ottima qualità che mi ha lasciato stupefatto. In foto un pezzo pregiato della serata, antipasto con chips di pane e sardella calabrese e caciocavallo ai ferri"
"ui_bubble_rating bubble_50","Hamburger veg","Ambiente ricercato,Pranzo servito velocemente.Ma soprattutto ottimo hamburger vegano accompagnato da un buon vino. Complimenti al personale,a prestissimo La Boheme!!!"
"ui_bubble_rating bubble_50","Cena Romantica","Ho cenato in questo ristorante con mia moglie la sera del primo maggio. Siamo rimasti veramente soddisfatti di tutto. Rapporto qualità prezzo ottima. Ritorneremo di sicuro"
"ui_bubble_rating bubble_50","PIACEVOLE ESPERIENZA!","Mi trovavo a Firenze per lavoro e a pausa pranzo con altri colleghi abbiamo deciso di pranzare in questo locale. È stata una piacevole sorpresa! Personale gentile è sempre disponibile. Il responsabile di sala ci ha consigliato un ottimo filetto di manzo accompagnato da un vino rosso Pian dei Sorbi: abbinamento perfetto! Esperienza sicuramente da rifare!"
"ui_bubble_rating bubble_50","Grande pranzo","Leggero,genuino e intimo tutte qualità per un ristorante di buon livello..complimenti al personale di sala gentile e disponibile e allo chef che con grande semplicita ha saputo deliziare i nostri palati..0 pecche tutto PERFETTO"
"ui_bubble_rating bubble_50","Nuova gestione ... Sorprendente","Il locale è stato completamente rinnovato, con ottimo gusto, non banale, molto accogliente e curato nei dettagli. Cibo ottimo di qualità, cortesia e ospitalità eccellenti. Ritornerò sicuramente. Consigliatissimo!"
"ui_bubble_rating bubble_50","gentilezza e buona cucina","E' stata una gradevole sorpresa questo nuovo locale nel cuore di Firenze in cui la cortesia e la buona tavola si coniugano con una location in cui regna il buon gusto e l'originalità. Sono rimasto molto soddisfatto e ho fatto bella figura con i miei ospiti.Giancarlo Jankadjstrummer"
"ui_bubble_rating bubble_50","Mangiar bene!","Location molto accogliente e cucina di pregiatissima qualità...divinamente soddisfatto...provare per credere!!"
"ui_bubble_rating bubble_50","Come sentirsi a casa ","Bellissime serate trascorse in questo locale curato nei minimi dettagli ... Abbiamo avuto il piacere sia di bere un drink e sia di cenare .Ottimo cibo , piatti ricchi e prelibati ... ottimi antipasti , primi e dessert.Personale qualificato , sempre attento alle esigenze del cliente .. Prezzi OTTIMI!!!!!Super consigliato ! Le nostre foto parlano da sole ! Ci ritorneremo !!"
"ui_bubble_rating bubble_50","30 aprile 2018","Locale chic: accogliente, staff gentilissimo ed organizzato, ottimo rapporto qualità/prezzo. Consigliato per passare una serata in armonia e tranquillità."
"ui_bubble_rating bubble_50","Locale di qualità","Locale molto carino e accogliente. Ottimi piatti e grande cortesia. Alla fine del delizioso pasto ho gustato un dolce (cannolo scomposto) veramente superlativo."
"ui_bubble_rating bubble_50","Fantástico!!!","Mi sono ritrovata casualmente a mangiare con amici, posto molto bello e rifinito nei particolari. Personale sorridente e attento, cibo ottimo dall’antipasto al dolce!! voto 10 al buonissimo cannolo scomposto!super consigliato "
"ui_bubble_rating bubble_50","Buona cucina e sentirsi casa!","Atmosfera rilassante ed accogliente per un buon aperivo e pranzo o cena !! Propetari attenti alle esigenze del cliente e molto disponibili!! Cibo ottimo con un rapporto qualità prezzo da non sottovalutare!!! Lo consiglio vivamente a chi vuole essere coccolato mangiando bene!!"
"ui_bubble_rating bubble_50","Una bella scoperta","Mi trovavo con amici a Firenze, e a pochi minuti dalla stazione SMN siamo stati attirati dal design di questo locale. Cura nei minimi dettagli, personale caloroso e accogliente, ma soprattutto abbiamo mangiato benissimo. Di sicuro torneremo!! Ps:ottimo il tagliere Salumi e formaggi dalla Sila, e il caciocavallo podolico ai ferri"
"ui_bubble_rating bubble_50","Cena con amici ","Un locale veramente spettacolare situato al centro di Firenze ....gentilezza nel personale ottima accoglienza, ottimi cibi e tanta qualità ....vi consiglio Millefoglie di melanzane con bufala e olio al basilico e Risotto carnaroli con radicchio,cremoso di parmigiano e crudo croccante.....buono tutto anche i dolci ...complimenti !"
"ui_bubble_rating bubble_50","Colazione con amici","Consigliatissimo, locale molto pulito, bello e personale molto cortese. Buffet da colazione assortitissimo dalle torte, ai semifreddi, alle brioches... consiglio cheescacke ai frutti di bosco, provata stamattina: deliziosa!"
"ui_bubble_rating bubble_50","Un'esplosione di sapori ","Week-end a Firenze in giro con gli amici e ci troviamo casualmente a La Bohéme: locale gestito con passione dai conduttori, molto attenti alle esigenze dei clienti. I piatti come da titolo sono un'esplosione di sapori oltre che molto belli alla vista. Consigliatissimo! Torneremo sicuramente..."
"ui_bubble_rating bubble_50","Stupendo","Sono stata ieri sera a mangiare in questo locale a pochi passi dal Duomo, la location e’ accogliente e personale molto disponibile, tutto ottimo dagli antipasti al dolce, consigliatissimo il tiramisù’ scomposto. Rapporto qualità’ prezzi ottimo."
"ui_bubble_rating bubble_50","Eccellente","Facilmente raggiungibile dal centro di Firenze, ottima cucina italiana, ma la prima cosa riscontrata e’ la cortesia del personale all’ insegna dei bei sorrisi e nel metterti a tuo agio, grande professionalità’ e ottimi piatti: consiglio Risotto alla Bohème."
"ui_bubble_rating bubble_50","Consigliatissimoooo","Ambiente giovane e fresco e’ il primo segno positivo del cambiamento di gestione, ottima presentazione sul piatto e ancor di più il profumo e il gusto... Super consigliato "
"ui_bubble_rating bubble_50","Pranzo con amici","Che chiedere di più... Bellissimo locale curato nei minimi particolari... servizio pieno di attenzioni e gentilezza.... e cosa importantissima si mangia da dio....miglior viatico non ci poteva essere...complimenti... complimenti.... complimenti...."
"ui_bubble_rating bubble_50","Stile, accoglienza e qualità","Locale consigliato per la cucina di qualità e l’accoglienza dello staff. Cucina mediterranea e Toscana, binomio perfetto da gustare. Ritorneró"
"ui_bubble_rating bubble_50","Nice place","Siamo stati a pranzo in questo locale e devo dire che siamo rimasti veramente soddisfatti!! Consiglio i paccheri al ragù di carni bianche.."
